"","HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","Lat","Lon","NumValue"
"2953","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"MT","Malta",35.935038,14.2135383,"82.000000000"
"2954","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"NL","Netherlands",52.1835446,2.6402164,"96.000000000"
"2955","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"NO","Norway",63.0622908,-2.8732225,"93.000000000"
"2956","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"PL","Poland",51.8354408,13.8542533,"98.000000000"
"2957","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"PT","Portugal",35.5226149,-29.4418798,"95.000000000"
"2958","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"RO","Romania",45.8199508,19.7359343,"96.000000000"
"2959","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"SE","Sweden",60.4293287,-3.2645052,"97.000000000"
"2960","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"SI","Slovenia",46.1414895,13.6668529,"95.000000000"
"2961","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"SK","Slovakia",48.6423179,17.0599442,"99.000000000"
"2962","Measles","Vaccination coverage","Vaccination coverage first dose","%",2009,"UK","United Kingdom",54.0895811,-15.0113976,"86.000000000"
"2963","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"AT","Austria",47.6661908,10.7060663,"80.000000000"
"2964","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"BE","Belgium",50.493573,3.1470018,"95.000000000"
"2965","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"BG","Bulgaria",42.6950461,22.90301,"97.000000000"
"2966","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"CY","Cyprus",35.1670131,32.7657497,"87.000000000"
"2967","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"CZ","Czechia",49.7737786,12.8354699,"98.000000000"
"2968","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"DE","Germany",51.0567272,5.1734704,"97.000000000"
"2969","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"DK","Denmark",56.201989,8.9038344,"85.000000000"
"2970","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"EE","Estonia",58.6436119,22.2937524,"95.000000000"
"2971","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"EL","Greece",38.027144,19.0352981,"99.000000000"
"2972","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"ES","Spain",35.3248265,-17.5870176,"95.000000000"
"2973","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"94.193298000"
"2974","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"93.554690000"
"2975","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"FI","Finland",64.4093773,15.3793338,"98.000000000"
"2976","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"FR","France",45.6203343,-7.9821305,"89.000000000"
"2977","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"HR","Croatia",44.4163476,13.7660704,"96.000000000"
"2978","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"HU","Hungary",47.130825,16.8652846,"99.000000000"
"2979","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"IE","Ireland",53.2667296,-13.4969127,"90.000000000"
"2980","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"IS","Iceland",64.7707364,-24.5196408,"93.000000000"
"2981","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"IT","Italy",40.8030637,2.118703,"91.000000000"
"2982","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"LT","Lithuania",55.1450555,21.2444669,"96.000000000"
"2983","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"LU","Luxembourg",49.8134791,5.4739377,"96.000000000"
"2984","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"LV","Latvia",56.8523539,21.9054152,"95.000000000"
"2985","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"MT","Malta",35.935038,14.2135383,"73.000000000"
"2986","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"NL","Netherlands",52.1835446,2.6402164,"96.000000000"
"2987","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"NO","Norway",63.0622908,-2.8732225,"93.000000000"
"2988","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"PL","Poland",51.8354408,13.8542533,"98.000000000"
"2989","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"PT","Portugal",35.5226149,-29.4418798,"96.000000000"
"2990","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"RO","Romania",45.8199508,19.7359343,"95.000000000"
"2991","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"SE","Sweden",60.4293287,-3.2645052,"97.000000000"
"2992","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"SI","Slovenia",46.1414895,13.6668529,"95.000000000"
"2993","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"SK","Slovakia",48.6423179,17.0599442,"98.000000000"
"2994","Measles","Vaccination coverage","Vaccination coverage first dose","%",2010,"UK","United Kingdom",54.0895811,-15.0113976,"89.000000000"
"2995","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"AT","Austria",47.6661908,10.7060663,"84.000000000"
"2996","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"BE","Belgium",50.493573,3.1470018,"95.000000000"
"2997","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"BG","Bulgaria",42.6950461,22.90301,"95.000000000"
"2998","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"CY","Cyprus",35.1670131,32.7657497,"87.000000000"
"2999","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"CZ","Czechia",49.7737786,12.8354699,"98.000000000"
"3000","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"DE","Germany",51.0567272,5.1734704,"97.000000000"
"3001","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"DK","Denmark",56.201989,8.9038344,"87.000000000"
"3002","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"EE","Estonia",58.6436119,22.2937524,"94.000000000"
"3003","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"EL","Greece",38.027144,19.0352981,"99.000000000"
"3004","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"ES","Spain",35.3248265,-17.5870176,"97.000000000"
"3005","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"94.247242000"
"3006","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"93.720475000"
"3007","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"FI","Finland",64.4093773,15.3793338,"97.000000000"
"3008","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"FR","France",45.6203343,-7.9821305,"89.000000000"
"3009","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"HR","Croatia",44.4163476,13.7660704,"96.000000000"
"3010","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"HU","Hungary",47.130825,16.8652846,"99.000000000"
"3011","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"IE","Ireland",53.2667296,-13.4969127,"92.000000000"
"3012","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"IS","Iceland",64.7707364,-24.5196408,"94.000000000"
"3013","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"IT","Italy",40.8030637,2.118703,"90.000000000"
"3014","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"LT","Lithuania",55.1450555,21.2444669,"94.000000000"
"3015","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"LU","Luxembourg",49.8134791,5.4739377,"96.000000000"
"3016","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"LV","Latvia",56.8523539,21.9054152,"92.000000000"
"3017","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"MT","Malta",35.935038,14.2135383,"84.000000000"
"3018","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"NL","Netherlands",52.1835446,2.6402164,"96.000000000"
"3019","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"NO","Norway",63.0622908,-2.8732225,"93.000000000"
"3020","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"PL","Poland",51.8354408,13.8542533,"98.000000000"
"3021","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"PT","Portugal",35.5226149,-29.4418798,"97.000000000"
"3022","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"RO","Romania",45.8199508,19.7359343,"93.000000000"
"3023","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"SE","Sweden",60.4293287,-3.2645052,"97.000000000"
"3024","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"SI","Slovenia",46.1414895,13.6668529,"96.000000000"
"3025","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"SK","Slovakia",48.6423179,17.0599442,"98.000000000"
"3026","Measles","Vaccination coverage","Vaccination coverage first dose","%",2011,"UK","United Kingdom",54.0895811,-15.0113976,"90.000000000"
"3027","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"AT","Austria",47.6661908,10.7060663,"88.000000000"
"3028","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"BE","Belgium",50.493573,3.1470018,"96.000000000"
"3029","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"BG","Bulgaria",42.6950461,22.90301,"94.000000000"
"3030","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"CY","Cyprus",35.1670131,32.7657497,"86.000000000"
"3031","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"CZ","Czechia",49.7737786,12.8354699,"98.000000000"
"3032","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"DE","Germany",51.0567272,5.1734704,"97.000000000"
"3033","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"DK","Denmark",56.201989,8.9038344,"90.000000000"
"3034","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"EE","Estonia",58.6436119,22.2937524,"94.000000000"
"3035","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"EL","Greece",38.027144,19.0352981,"99.000000000"
"3036","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"ES","Spain",35.3248265,-17.5870176,"97.000000000"
"3037","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"94.724714000"
"3038","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"94.384971000"
"3039","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"FI","Finland",64.4093773,15.3793338,"97.000000000"
"3040","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"FR","France",45.6203343,-7.9821305,"91.000000000"
"3041","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"HR","Croatia",44.4163476,13.7660704,"95.000000000"
"3042","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"HU","Hungary",47.130825,16.8652846,"99.000000000"
"3043","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"IE","Ireland",53.2667296,-13.4969127,"92.000000000"
"3044","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"IS","Iceland",64.7707364,-24.5196408,"90.000000000"
"3045","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"IT","Italy",40.8030637,2.118703,"90.000000000"
"3046","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"LT","Lithuania",55.1450555,21.2444669,"93.000000000"
"3047","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"LU","Luxembourg",49.8134791,5.4739377,"99.000000000"
"3048","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"LV","Latvia",56.8523539,21.9054152,"90.000000000"
"3049","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"MT","Malta",35.935038,14.2135383,"93.000000000"
"3050","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"NL","Netherlands",52.1835446,2.6402164,"96.000000000"
"3051","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"NO","Norway",63.0622908,-2.8732225,"94.000000000"
"3052","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"PL","Poland",51.8354408,13.8542533,"98.000000000"
"3053","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"PT","Portugal",35.5226149,-29.4418798,"97.000000000"
"3054","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"RO","Romania",45.8199508,19.7359343,"94.000000000"
"3055","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"SE","Sweden",60.4293287,-3.2645052,"98.000000000"
"3056","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"SI","Slovenia",46.1414895,13.6668529,"95.000000000"
"3057","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"SK","Slovakia",48.6423179,17.0599442,"99.000000000"
"3058","Measles","Vaccination coverage","Vaccination coverage first dose","%",2012,"UK","United Kingdom",54.0895811,-15.0113976,"92.000000000"
"3059","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"AT","Austria",47.6661908,10.7060663,"92.000000000"
"3060","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"BE","Belgium",50.493573,3.1470018,"96.000000000"
"3061","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"BG","Bulgaria",42.6950461,22.90301,"95.000000000"
"3062","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"CY","Cyprus",35.1670131,32.7657497,"86.000000000"
"3063","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"CZ","Czechia",49.7737786,12.8354699,"99.000000000"
"3064","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"DE","Germany",51.0567272,5.1734704,"97.000000000"
"3065","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"DK","Denmark",56.201989,8.9038344,"89.000000000"
"3066","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"EE","Estonia",58.6436119,22.2937524,"94.000000000"
"3067","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"EL","Greece",38.027144,19.0352981,"99.000000000"
"3068","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"ES","Spain",35.3248265,-17.5870176,"95.000000000"
"3069","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"94.384746000"
"3070","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"94.211348000"
"3071","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"FI","Finland",64.4093773,15.3793338,"97.000000000"
"3072","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"FR","France",45.6203343,-7.9821305,"90.000000000"
"3073","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"HR","Croatia",44.4163476,13.7660704,"94.000000000"
"3074","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"HU","Hungary",47.130825,16.8652846,"99.000000000"
"3075","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"IE","Ireland",53.2667296,-13.4969127,"93.000000000"
"3076","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"IS","Iceland",64.7707364,-24.5196408,"91.000000000"
"3077","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"IT","Italy",40.8030637,2.118703,"90.000000000"
"3078","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"LT","Lithuania",55.1450555,21.2444669,"93.000000000"
"3079","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"LU","Luxembourg",49.8134791,5.4739377,"99.000000000"
"3080","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"LV","Latvia",56.8523539,21.9054152,"96.000000000"
"3081","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"MT","Malta",35.935038,14.2135383,"99.000000000"
"3082","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"NL","Netherlands",52.1835446,2.6402164,"96.000000000"
"3083","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"NO","Norway",63.0622908,-2.8732225,"93.000000000"
"3084","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"PL","Poland",51.8354408,13.8542533,"98.000000000"
"3085","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"PT","Portugal",35.5226149,-29.4418798,"98.000000000"
"3086","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"RO","Romania",45.8199508,19.7359343,"92.000000000"
"3087","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"SE","Sweden",60.4293287,-3.2645052,"97.000000000"
"3088","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"SI","Slovenia",46.1414895,13.6668529,"94.000000000"
"3089","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"SK","Slovakia",48.6423179,17.0599442,"98.000000000"
"3090","Measles","Vaccination coverage","Vaccination coverage first dose","%",2013,"UK","United Kingdom",54.0895811,-15.0113976,"93.000000000"
"3091","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"AT","Austria",47.6661908,10.7060663,"96.000000000"
"3092","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"BE","Belgium",50.493573,3.1470018,"96.000000000"
"3093","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"BG","Bulgaria",42.6950461,22.90301,"93.000000000"
"3094","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"CY","Cyprus",35.1670131,32.7657497,"86.000000000"
"3095","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"CZ","Czechia",49.7737786,12.8354699,"99.000000000"
"3096","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"DE","Germany",51.0567272,5.1734704,"97.000000000"
"3097","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"DK","Denmark",56.201989,8.9038344,"90.000000000"
"3098","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"EE","Estonia",58.6436119,22.2937524,"93.000000000"
"3099","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"EL","Greece",38.027144,19.0352981,"97.000000000"
"3100","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"ES","Spain",35.3248265,-17.5870176,"96.000000000"
"3101","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"93.979647000"
"3102","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"93.856680000"
"3103","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"FI","Finland",64.4093773,15.3793338,"96.000000000"
"3104","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"FR","France",45.6203343,-7.9821305,"91.000000000"
"3105","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"HR","Croatia",44.4163476,13.7660704,"94.000000000"
"3106","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"HU","Hungary",47.130825,16.8652846,"99.000000000"
"3107","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"IE","Ireland",53.2667296,-13.4969127,"93.000000000"
"3108","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"IS","Iceland",64.7707364,-24.5196408,"90.000000000"
"3109","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"IT","Italy",40.8030637,2.118703,"87.000000000"
"3110","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"LT","Lithuania",55.1450555,21.2444669,"93.000000000"
"3111","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"LU","Luxembourg",49.8134791,5.4739377,"99.000000000"
"3112","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"LV","Latvia",56.8523539,21.9054152,"95.000000000"
"3113","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"MT","Malta",35.935038,14.2135383,"98.000000000"
"3114","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"NL","Netherlands",52.1835446,2.6402164,"96.000000000"
"3115","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"NO","Norway",63.0622908,-2.8732225,"94.000000000"
"3116","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"PL","Poland",51.8354408,13.8542533,"97.000000000"
"3117","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"PT","Portugal",35.5226149,-29.4418798,"98.000000000"
"3118","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"RO","Romania",45.8199508,19.7359343,"89.000000000"
"3119","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"SE","Sweden",60.4293287,-3.2645052,"97.000000000"
"3120","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"SI","Slovenia",46.1414895,13.6668529,"94.000000000"
"3121","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"SK","Slovakia",48.6423179,17.0599442,"97.000000000"
"3122","Measles","Vaccination coverage","Vaccination coverage first dose","%",2014,"UK","United Kingdom",54.0895811,-15.0113976,"93.000000000"
"3123","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"AT","Austria",47.6661908,10.7060663,"96.000000000"
"3124","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"BE","Belgium",50.493573,3.1470018,"96.000000000"
"3125","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"BG","Bulgaria",42.6950461,22.90301,"92.000000000"
"3126","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"CY","Cyprus",35.1670131,32.7657497,"90.000000000"
"3127","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"CZ","Czechia",49.7737786,12.8354699,"99.000000000"
"3128","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"DE","Germany",51.0567272,5.1734704,"97.000000000"
"3129","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"DK","Denmark",56.201989,8.9038344,"91.000000000"
"3130","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"EE","Estonia",58.6436119,22.2937524,"93.000000000"
"3131","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"EL","Greece",38.027144,19.0352981,"97.000000000"
"3132","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"ES","Spain",35.3248265,-17.5870176,"96.000000000"
"3133","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"93.451910000"
"3134","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"93.394886000"
"3135","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"FI","Finland",64.4093773,15.3793338,"95.000000000"
"3136","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"FR","France",45.6203343,-7.9821305,"91.000000000"
"3137","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"HR","Croatia",44.4163476,13.7660704,"93.000000000"
"3138","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"HU","Hungary",47.130825,16.8652846,"99.000000000"
"3139","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"IE","Ireland",53.2667296,-13.4969127,"93.000000000"
"3140","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"IS","Iceland",64.7707364,-24.5196408,"93.000000000"
"3141","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"IT","Italy",40.8030637,2.118703,"85.000000000"
"3142","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"LT","Lithuania",55.1450555,21.2444669,"94.000000000"
"3143","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"LU","Luxembourg",49.8134791,5.4739377,"99.000000000"
"3144","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"LV","Latvia",56.8523539,21.9054152,"96.000000000"
"3145","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"MT","Malta",35.935038,14.2135383,"89.000000000"
"3146","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"NL","Netherlands",52.1835446,2.6402164,"95.000000000"
"3147","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"NO","Norway",63.0622908,-2.8732225,"95.000000000"
"3148","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"PL","Poland",51.8354408,13.8542533,"96.000000000"
"3149","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"PT","Portugal",35.5226149,-29.4418798,"98.000000000"
"3150","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"RO","Romania",45.8199508,19.7359343,"86.000000000"
"3151","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"SE","Sweden",60.4293287,-3.2645052,"98.000000000"
"3152","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"SI","Slovenia",46.1414895,13.6668529,"94.000000000"
"3153","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"SK","Slovakia",48.6423179,17.0599442,"95.000000000"
"3154","Measles","Vaccination coverage","Vaccination coverage first dose","%",2015,"UK","United Kingdom",54.0895811,-15.0113976,"93.000000000"
"3155","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"AT","Austria",47.6661908,10.7060663,"95.000000000"
"3156","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"BE","Belgium",50.493573,3.1470018,"96.000000000"
"3157","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"BG","Bulgaria",42.6950461,22.90301,"92.000000000"
"3158","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"CY","Cyprus",35.1670131,32.7657497,"90.000000000"
"3159","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"CZ","Czechia",49.7737786,12.8354699,"98.000000000"
"3160","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"DE","Germany",51.0567272,5.1734704,"97.000000000"
"3161","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"DK","Denmark",56.201989,8.9038344,"94.000000000"
"3162","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"EE","Estonia",58.6436119,22.2937524,"93.000000000"
"3163","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"EL","Greece",38.027144,19.0352981,"97.000000000"
"3164","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"ES","Spain",35.3248265,-17.5870176,"97.000000000"
"3165","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"EUEEA30_21","EU/EEA (without UK)",NA,NA,"93.565659000"
"3166","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"EUEEAUK_21","EU/EEA (with UK until 2019)",NA,NA,"93.367178000"
"3167","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"FI","Finland",64.4093773,15.3793338,"94.000000000"
"3168","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"FR","France",45.6203343,-7.9821305,"90.000000000"
"3169","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"HR","Croatia",44.4163476,13.7660704,"90.000000000"
"3170","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"HU","Hungary",47.130825,16.8652846,"99.000000000"
"3171","Measles","Vaccination coverage","Vaccination coverage first dose","%",2016,"IE","Ireland",53.2667296,-13.4969127,"92.000000000"
